Cell Typeold,Effect ID,Platform,Experiment ID,Term,platform_id,comparison_id,Estimate Up Down,stage,Group Size,Disease Name,fdr,significant
cancer associated fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.13E-09,TRUE
pericyte,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,1.13E-08,TRUE
malignant enteroendocrine cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,6.44E-08,TRUE
fibroblast,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,1.40E-07,TRUE
regulatory T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,1.31E-06,TRUE
vein endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.17E-06,TRUE
conventional dendritic cell 2,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,2.67E-06,TRUE
intestinal tuft cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,4.70E-06,TRUE
T follicular helper cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,9.39E-06,TRUE
naive CD8+ T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,3.27E-05,TRUE
dendritic cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,5.27E-05,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,8.39E-05,TRUE
endothelial cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.000432251,TRUE
naive CD4+ T cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.011472717,TRUE
naive B cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.018145681,TRUE
monocyte,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.019936541,TRUE
macrophage,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.020621626,TRUE
endothelial tip cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.084151935,TRUE
malignant intestinal tuft cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.097095295,TRUE
"CD4-positive, alpha-beta T cell",tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.219587747,TRUE
conventional dendritic cell 1,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.301250314,TRUE
T-cytotoxic 17 cell,tumor,microarray,GSE117606,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE117606__GPL25373__tumor_vs_tumor_adjacent,Up,datasets,61 | 61,io_colorectal_cancer,0.348718033,TRUE
smooth muscle cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,2.16E-08,TRUE
mast cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.82E-06,TRUE
S3 fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,5.48E-06,TRUE
S2 fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,6.21E-06,TRUE
enterocyte,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,1.93E-05,TRUE
Schwann cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,2.67E-05,TRUE
enteroendocrine cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,3.92E-05,TRUE
naive B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000188671,TRUE
plasma cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000300684,TRUE
lymphatic endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000438046,TRUE
intestine goblet cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.000447299,TRUE
T-cytotoxic 17 cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.002298567,TRUE
T peripheral helper,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.0092832,TRUE
natural killer cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.014655587,TRUE
BEST4+ intestinal epithelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.014824386,TRUE
mature B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.029970635,TRUE
T-helper 17 cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.032896238,TRUE
conventional dendritic cell 1,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.07684937,TRUE
capillary endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.094975842,TRUE
T follicular helper cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.098821099,TRUE
immature intestine goblet cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.116890024,TRUE
conventional dendritic cell 2,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.137303613,TRUE
migratory conventional dendritic cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.179738853,TRUE
"effector memory CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.276822628,TRUE
naive CD8+ T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.313517858,TRUE
naive CD4+ T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.313517858,TRUE
germinal center B cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.344399265,TRUE
innate lymphoid cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.428268337,TRUE
fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.492643079,TRUE
monocyte,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.511228103,TRUE
gamma-delta T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.580082338,TRUE
vein endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.673362528,TRUE
intestinal epithelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Down,datasets,38 | 38,io_colorectal_cancer,0.788929473,TRUE
malignant enteroendocrine cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,2.16E-08,TRUE
endothelial tip cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.11E-07,TRUE
malignant enterocyte,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.16E-07,TRUE
intestinal tuft cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,8.94E-07,TRUE
effector memory CD8+ T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.50E-06,TRUE
"CD8-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,3.50E-06,TRUE
plasmacytoid dendritic cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,5.42E-06,TRUE
dendritic cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,5.42E-06,TRUE
malignant intestinal epithelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,1.29E-05,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,2.67E-05,TRUE
regulatory T cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.000687128,TRUE
cancer associated fibroblast,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.006343569,TRUE
artery endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.007496728,TRUE
malignant intestinal tuft cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.010886144,TRUE
malignant intestine goblet cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.017215045,TRUE
transit amplifying cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.017429491,TRUE
endothelial cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.02017416,TRUE
"CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.076321836,TRUE
malignant immature intestine goblet cell,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.19088872,TRUE
macrophage,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.788929473,TRUE
pericyte,tumor,rnaseq,GSE146889,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE146889__GPL16791__tumor_vs_tumor_adjacent,Up,datasets,38 | 38,io_colorectal_cancer,0.874720022,TRUE
intestinal epithelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,2.37E-11,TRUE
enterocyte,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,2.37E-11,TRUE
BEST4+ intestinal epithelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,2.37E-11,TRUE
enteroendocrine cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.53E-10,TRUE
S2 fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.71E-08,TRUE
S3 fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.74E-08,TRUE
intestine goblet cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,1.61E-06,TRUE
mast cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,7.52E-05,TRUE
conventional dendritic cell 2,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.000323446,TRUE
plasma cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.000556353,TRUE
smooth muscle cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.00079357,TRUE
T-cytotoxic 17 cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.001045538,TRUE
naive B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.001647134,TRUE
gamma-delta T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.002585822,TRUE
conventional dendritic cell 1,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.031859301,TRUE
mature B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.059987516,TRUE
macrophage,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.071129535,TRUE
immature intestine goblet cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.087574004,TRUE
lymphatic endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.093029397,TRUE
T-helper 17 cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.11406837,TRUE
migratory conventional dendritic cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.226242129,TRUE
germinal center B cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.338036568,TRUE
malignant intestine goblet cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Down,datasets,66 | 66,io_colorectal_cancer,0.612394767,TRUE
malignant enterocyte,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.37E-11,TRUE
intestinal tuft cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.39E-11,TRUE
malignant enteroendocrine cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.57E-11,TRUE
endothelial tip cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.57E-11,TRUE
malignant intestinal tuft cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.82E-11,TRUE
cancer associated fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.87E-11,TRUE
malignant intestinal epithelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.96E-11,TRUE
pericyte,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,3.36E-11,TRUE
transit amplifying cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,6.27E-11,TRUE
endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,6.90E-11,TRUE
Schwann cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,7.76E-10,TRUE
malignant BEST4+ intestinal epithelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,3.63E-08,TRUE
regulatory T cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,1.72E-07,TRUE
malignant immature intestine goblet cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,1.39E-06,TRUE
monocyte,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,2.96E-06,TRUE
capillary endothelial cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,4.71E-06,TRUE
"CD4-positive, alpha-beta T cell",tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,8.17E-06,TRUE
fibroblast,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.001827021,TRUE
natural killer cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.002797356,TRUE
dendritic cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.002897957,TRUE
plasmacytoid dendritic cell,tumor,rnaseq,GSE156451,tumor_vs_tumor_adjacent,crc_v6,tumor__GSE156451__GPL24676__tumor_vs_tumor_adjacent,Up,datasets,66 | 66,io_colorectal_cancer,0.003416158,TRUE
